Date,Reliance,HDFC Bank,Infosys,NIFTY50
2023-08-24,-0.016810678936159063,-0.004600941371827982,0.011115404125535022,-0.002946964680621278
2023-08-25,-0.004617245392697478,-0.011270840354364986,-0.0024585268323447096,-0.006236153774081932
2023-08-28,-0.00996634044703304,0.010406643353750855,-0.00313342493490798,0.002089194238900971
2023-08-29,-0.009575326553045493,0.00795437094559337,0.0014127616874763937,0.0018957584743610756
2023-08-30,-0.0009502163263850338,-0.007294239776771683,0.012344225316829993,0.0002480956863764039
2023-08-31,-0.0045698721851635815,-0.004592427701495927,0.00020910812775376542,-0.004840350603388277
2023-09-01,0.002347180139612881,0.002068230209121502,0.005851882119512375,0.009426710188917609
2023-09-04,-0.0008081872384706479,0.006255278169697176,0.014717465290048137,0.004810833701642592
2023-09-05,0.005351327527525873,-0.0060901560588144665,0.009419202515588143,0.0023605960187407238
2023-09-06,0.002104193449001812,0.01308015563904874,-0.0009805089979306736,0.0018467726478093027
2023-09-07,0.0013587018437817289,0.009620829328551794,-0.007614514397476069,0.005915032360780392
2023-09-08,0.0066612164456441025,0.00779092311368168,0.002319107384614716,0.004709190366575022
2023-09-11,0.010783439915323711,0.005174370515705906,0.0046609961975636605,0.008900143420050854
2023-09-12,-0.01444676395906297,0.0031253304706886365,0.016695423864972803,-0.0001575482868895195
2023-09-13,0.005002351722485532,0.004276375014269362,-0.0018319245531960293,0.003841345269944396
2023-09-14,0.0009179448791560851,-0.0006083202556684819,0.0057396315682629595,0.001649208239910216
2023-09-15,0.0018546574157023432,0.011473671539015351,0.003085832007225342,0.004439613877174287
2023-09-18,-0.008706756907667312,-0.019678034763962016,-0.013098790038802877,-0.002924316846098174
2023-09-20,-0.022286551149168776,-0.040115425807417116,-0.001038939315238574,-0.011518249945432046
2023-09-21,-0.007283390526491962,-0.006618961170365201,0.007716733884737925,-0.007991939166498319
2023-09-22,-0.004165238784385572,-0.015257309872588776,-0.0037289911373165063,-0.003449417659114995
2023-09-25,-0.0061571762983752,0.0008824966094715947,-0.014704409417949926,1.5288066889551644e-05
2023-09-26,0.0008758885382182946,0.004343553043755444,-0.009157800420889983,-0.0005007261720755274
2023-09-27,0.011270017825820933,-0.007023731498660313,0.004347337023416165,0.002631619198663282
2023-09-28,-0.014690305766588474,-0.002063017263570277,-0.018779806747974637,-0.009783629666773708
2023-09-29,0.004669853732779838,0.0017063698906538693,-0.0027788062556352022,0.005877516917168757
2023-10-03,-0.011449936132283511,-0.011957026255533743,-0.0010101882531237116,-0.005578424654468894
2023-10-04,-0.0017255535877011008,0.014256824419969893,0.007217588693793742,-0.004744307271330683
2023-10-05,-2.1468539502689232e-05,0.004053485876506668,0.013223930614214563,0.005641584105285702
2023-10-06,0.0016852102500659605,-0.0011068235829040374,0.0104205929547585,0.0055127073660514725
2023-10-09,-0.008520313119544265,-0.011603377942006055,-0.0021978949200880393,-0.00718194675884698
2023-10-10,0.004416409321920778,0.005671872244706666,0.013351985885254658,0.00909680297624016
2023-10-11,0.015876854862132417,0.009673047952621472,-0.0005016598431792918,0.006170692128707245
2023-10-12,0.0018548984063984086,0.006657650563639539,-0.019338933780094103,-0.0008757409120068171
2023-10-13,-4.250222979673701e-05,-0.00909770173630875,-0.023439099824715814,-0.0021698099802970328
2023-10-16,-0.002234707288520932,-0.0040045390056095975,0.0020962833024606997,-0.0009772027556287366
2023-10-17,0.00477803910903396,0.007583619166151134,0.005787404617762171,0.004041709427698992
2023-10-18,-0.013268170571580029,-0.013917623209307672,-0.001317224114297244,-0.007086812741337156
2023-10-19,-0.007680782866891889,-0.003158453353873103,-0.004789816782237222,-0.0023588102112444
2023-10-20,-0.003056974870395357,0.005181623374441058,-0.004464205147316158,-0.004180896084593599
2023-10-23,-0.015614907520662857,-0.01099938135119749,-0.01303204778411382,-0.013350307425555652
2023-10-25,-0.0023196147689855673,-0.0063410611563914365,-0.014813173879138386,-0.008277236732921023
2023-10-26,-0.013928698015187257,-0.022118296495205136,-0.0077369413444565716,-0.013853064912347501
2023-10-27,0.0176511199924001,0.0039292323402644325,0.015373839503730835,0.010075700327460302
2023-10-30,0.020610839735573316,0.010856612441223934,-0.00239072385617789,0.004916740769664862
2023-10-31,-0.01063791204998632,-0.0057909239663404,-0.006281509234423055,-0.0032026069828995363
2023-11-01,0.0041522675846532575,-0.0013545786209815391,-0.010413699777013119,-0.004740624572936891
2023-11-02,0.009924298360359796,0.001525925466012934,0.011815693413184558,0.007588523257266999
2023-11-03,-0.00021550362550659674,0.00474022274919661,0.013794017116663504,0.005087980838331285
2023-11-06,0.00832004213882076,0.007245072230119387,0.01025888694072985,0.00941990339899168
2023-11-07,-0.006498527100767593,-0.004851080798312868,0.0007125464536492654,-0.000260191958478706
2023-11-08,0.005207045079708594,0.0028912764368222987,-0.009470895494413822,0.0018962926582819506
2023-11-09,-0.010852376575814171,-0.0039556359362032945,-0.011646312999800124,-0.002478937369815082
2023-11-10,0.0018827013309943297,0.00393757949696627,-0.004327974677420077,0.001549283945833313
2023-11-13,-0.00012951321411958094,-0.0018102229797166691,0.003433593636040122,0.0009369804014345284
2023-11-15,0.018080750207099205,0.010478305107846309,0.026901077640280935,0.011926753508604282
2023-11-16,0.0018035497993185157,0.002625569424953955,0.024388611710754793,0.004561522280999375
2023-11-17,-0.002181512827418408,-0.002154668892700551,-0.005086862885857912,-0.0016897597201204206
2023-11-20,-0.00263212134007329,6.640861462203773e-05,-0.0006608454781465989,-0.0019157289123818977
2023-11-21,0.012577891440507694,0.008470660339409575,0.0016704896261141577,0.0045394734754240496
2023-11-22,0.0039093774606135945,-0.0035573602235772217,0.013064655438836947,0.0014380348265852216
2023-11-23,0.0030567865924862048,0.005784910380776331,-0.0058649038928475505,-0.0004971574875239915
2023-11-24,-0.0006679754440481744,0.007099217913790534,-0.008176657675429744,-0.00036868908443588033
2023-11-28,0.00020886901180094952,-0.0022518263859045984,0.0036871214591533974,0.004799264638990497
2023-11-29,0.0026311177982716316,0.019952269378566756,0.011714086174470006,0.010402389113554511
2023-11-30,-0.00968464262088975,-0.00022449328744156283,-0.0030486683661749003,0.0018187545137213768
2023-12-01,0.007087475090490347,-0.002181155192438222,-0.0019585578043195273,0.0066929416105065975
2023-12-04,0.010817360041088797,0.03471772437599685,0.008297151531821978,0.020668169003769332
2023-12-05,0.007251501401328131,0.008885206406013646,-0.007102171859242223,0.008135565760247543
2023-12-06,0.009578512750230361,0.0025252653980945006,0.013996506803493292,0.003960643244200535
2023-12-07,-0.0016457133354845777,0.0016278309555064485,-0.005697688244365895,-0.0017455990623970186
2023-12-08,-0.0005291219788321477,0.01395325797797664,0.017224801244298815,0.003265370504707432
2023-12-11,0.00146602116867256,-0.0013307911527991045,-0.001777107983265025,0.001320935183362959
2023-12-12,-0.014353436331283831,-0.009933427984432197,-0.00836408899790686,-0.004319607014175553
2023-12-13,0.0040840263150419,-0.0022634528020375466,-0.01832593597750154,0.0009542158562574343
2023-12-14,0.012407878893459401,0.011803314943127363,0.0361974515778587,0.012250087289956912
2023-12-15,0.012763046382958443,0.0038784581075148594,0.05125037240450259,0.012932779200891975
2023-12-18,0.010177910915635469,-0.0005132069209575763,-0.008901448268910928,-0.0017710126840955187
2023-12-19,0.01471637000434134,-0.0016910666748066738,-0.0038673800528691293,0.0016083748565725031
2023-12-20,-0.012098842466514048,0.002480426391761048,-0.014053784742049658,-0.01412146609423337
2023-12-21,0.014007963870131368,0.017923913112581902,-0.00026034401191055156,0.004959794076523361
2023-12-22,0.0009756131270208801,-0.00939699871526889,0.017513095084243924,0.004438926556610712
2023-12-26,0.0050680518472365765,0.006942667041553774,-0.012124928198656515,0.004306875934107168
2023-12-27,0.003413530291134226,0.012392643798795788,0.014994032971454185,0.0099527499207277
2023-12-28,0.007228825626734547,0.0011447609405916825,-0.0028397834440699876,0.005723881307796219
2023-12-29,-0.007906325163964278,0.002345738600615821,-0.012638645248877367,-0.0021717930740454694
2024-01-01,0.002050396168889357,-0.006523363346327082,0.005476628717413723,0.00048317180721269004
2024-01-02,0.008281083212096307,0.0005889038810493741,-0.010926025134955997,-0.003500136051024061
2024-01-03,-0.010874167335911844,-0.01541992019121985,-0.028936361147446243,-0.00685186637566948
2024-01-04,0.005167727650784659,0.01072988737407754,0.015234898435315669,0.006564470186349425
2024-01-05,0.004255552919257832,-0.005115778855710351,0.013122319557284934,0.002410182228605562
2024-01-08,-0.007803793461718667,-0.011146128571051572,-0.006361921936972492,-0.00911070868564301
2024-01-09,-0.0026474528378201967,-0.00778506460588857,0.004268351608773813,0.0014804820050666745
2024-01-10,0.02697150762976075,0.003301989369382863,-0.006146615677596112,0.0034277152411805734
2024-01-11,0.026300923271046495,-0.004196886910646125,-0.01690892695014956,0.0013183031833516878
2024-01-12,0.007960064576844506,-0.004730207726976854,0.07934011747245995,0.011426492637705898
2024-01-15,0.01707131014197394,0.019254209064365035,0.024399273646232622,0.009267074694848665
2024-01-16,-0.013987324778040766,0.003796105324136212,-0.012438649044083094,-0.0029482333845447517
2024-01-17,-0.00949357378245308,-0.08435821841699642,0.005301597758663679,-0.020894393512082443
2024-01-18,0.00468214079532725,-0.03339832075673621,0.0014632880004692428,-0.0050852715087356115
2024-01-19,-0.00036551886013491686,-0.010429648877066988,0.01010593830239026,0.00746195718645537
2024-01-23,-0.028428808417957585,-0.029442839946529076,-0.010275991244386606,-0.01774084294273448
2024-01-24,0.011516122729174016,0.02000213153167074,0.02024781215538285,0.010129971071150878
2024-01-25,0.00684581273665974,-0.014423978483851685,-0.0037603998958656293,-0.004724053755400193
2024-01-29,0.07019207209119882,0.013764049387455124,-0.007489062719812756,0.018030591452244726
2024-01-30,-0.02791689228070482,-0.007115161207585929,-0.003108768142796703,-0.009913698102483215
2024-01-31,0.01349796178636642,0.012635884843198664,0.00572228487847859,0.009460025419002926
2024-02-01,1.7498419108363805e-05,0.002598144701739802,-0.002317889324922162,-0.0013003033741542103
2024-02-02,0.021764204567248813,-0.013775705864664367,0.021906321306379484,0.007205988175093214
2024-02-05,-0.012811227643454104,-0.0008989371278204095,-0.0036318722690897864,-0.0037568550808078083
2024-02-06,-0.007800454661908263,-0.000519137611828091,0.025041472713002833,0.007243402101531293
2024-02-07,0.010050469389959238,-0.009798481969117145,-0.02064244669168469,5.014315737827957e-05
2024-02-08,0.005529920201540195,-0.018811689198392045,-0.0009741037671214814,-0.009692017110872975
2024-02-09,0.007326911261691604,0.0003919474595548422,-0.013444935142654768,0.0029722318898448563
2024-02-12,-0.005750451759874653,-0.009689326649695795,0.006439716472903756,-0.0076414194307357075
2024-02-13,0.008778908604551328,0.0032012876607150353,0.0026487085635737984,0.005884480011507653
2024-02-14,0.011108435435896347,-0.007458036124533662,-0.010893192024374332,0.004451992284961959
2024-02-15,-0.0072737074332756,0.021675537457571448,0.006091757505968243,0.0032371361888359207
2024-02-16,-0.006816910580907831,0.004137046230407337,0.015092244303949842,0.005930843022260657
2024-02-19,0.009191620663659084,-0.0019719869568169957,-0.0011164853987513101,0.0037000088082788096
2024-02-20,-0.002018222149101634,0.026250832318857054,-0.008530716537014538,0.0033766555730090353
2024-02-21,-0.002260388873158603,-0.010417471515258514,-0.017623534811801456,-0.006392700010330099
2024-02-22,0.009572719437904942,-0.01361900780779779,0.015584085637130318,0.0073633218581414805
2024-02-23,0.00801423284464442,0.000739622165447873,-0.00267650550542875,-0.0002137959201901074
2024-02-26,-0.004217973849401924,0.0011966279016901726,-0.0099592150188198,-0.004080928508836235
2024-02-27,-0.001126117932493731,-0.0015115657751105793,0.002078155159911166,0.003448994348646428
2024-02-28,-0.020210035106284052,-0.007569711862609241,0.0045985606145984015,-0.011135927809948543
2024-02-29,0.0035552472908801924,-0.004257116943339634,0.0015855225199357115,0.0014418556686905948
2024-03-01,0.021443640697963895,0.01948838096266181,-0.011470160711759991,0.016192168700068565
2024-03-04,0.010237124249434348,0.0013629193207684853,-0.010575992437615311,0.0029925402887358565
2024-03-05,-0.0047765134225737915,0.005688476724916347,-0.01875143540025692,-0.00220029050703785
2024-03-06,0.0018664936519132702,0.001214625923938284,0.006878248845493928,0.005266971542034149
2024-03-07,-0.016017931430034826,0.0024262178620020336,-0.0006800481612608822,0.0008676673462120199
2024-03-11,-0.00833387242770911,-0.012654758937604482,-0.009805405473910067,-0.007153178801771132
2024-03-12,0.006017466206097666,0.02223700570817444,0.007715763113678609,0.0001365188668460693
2024-03-13,-0.029313676306674474,0.00058239016429118,-0.0009609241334560537,-0.015132725270416536
2024-03-14,-0.0004887439906255953,-0.003389602288496829,0.026002252627381317,0.006771215952804832
2024-03-15,-0.009256227853697174,-0.0019236482676566746,-0.011673542036530482,-0.005567468627318717
2024-03-18,0.014983516493044968,-0.0045434661687973055,-0.019186093890709133,0.0014688778023679294
2024-03-19,-0.009882072088765459,0.0022821017364318408,-0.025707508226294196,-0.010802196640288697
2024-03-20,0.012980132816030832,-0.012626295620638439,-0.004162699255254587,0.0009923428906801757
2024-03-21,0.005004384894973679,0.010272025429515663,-0.00016084682979156106,0.0079146856998078
2024-03-22,0.0027912400118077496,-0.002005862837634931,-0.029491244446701703,0.0038524885010076115
2024-03-26,-0.009243837322053361,-0.012094046787324064,-0.01073658300924396,-0.00416580634029895
2024-03-27,0.03556876117604446,0.010733737001404009,-0.0058956185734917455,0.005405716783151604
2024-03-28,-0.00468904311904772,0.0049976766935893036,0.009569740884760591,0.009187001078543977
2024-04-01,-0.0007234337753940778,0.015608793530833331,-0.0017356005222813886,0.006050979178091831
2024-04-02,0.0014647281291491066,0.0065624157822739,-0.008425530608842324,-0.0003872860275131451
2024-04-03,-0.010323035879955644,0.0014525726227001545,-0.0014836455360264234,-0.0008306302403686683
2024-04-04,-0.005894904358534014,0.030560544422119973,0.004085999961820352,0.003565912488363576
2024-04-05,-0.0019311995654422986,0.014369010022028839,-0.0051118979326268965,-4.224679746289706e-05
2024-04-08,0.01772141919922743,-0.0019037877793383062,-0.001622753329922788,0.006778164752814453
2024-04-09,-0.015023746924568426,0.0012608281083985595,0.012291053150073061,-0.0010390218270411866
2024-04-10,0.010880323249758295,-0.00787833092537038,0.007994104731567031,0.0049044741142307835
2024-04-12,-0.008397700493873339,-0.011325613300661286,-0.01463367790419956,-0.010301592814249916
2024-04-15,-0.00158474992307589,-0.015965051870917235,-0.011180255809185136,-0.010963897188301042
2024-04-16,0.0006315648789145811,0.009734509116311907,-0.03657673161022845,-0.005594325260972033
2024-04-18,-0.0009722963905730575,-0.009640662004145262,0.0033935735958872115,-0.0068652458503182245
2024-04-19,0.003960994375364457,0.024486668905198572,-0.00563685745790532,0.0068717686886063944
2024-04-22,0.006615009792733995,-0.012473167277226915,0.015234828197391082,0.008551965982977361
2024-04-23,-0.013869611113239366,-0.003041863502356801,0.006735297740122936,0.0014147135985376202
2024-04-24,-0.006270014606944763,0.0027194858498060803,-0.008076789002651519,0.0015379287654238016
2024-04-25,0.006757739970109977,-0.0006283348661474397,0.005381578716044277,0.0074969296067168845
2024-04-26,-0.0050855596537233705,-0.0006288129306849521,-0.005700520026092781,-0.006663626980883297
2024-04-29,0.008588228142784482,0.013048083247909181,0.0031464033024000138,0.00996662256880243
2024-04-30,0.0013480721435161769,-0.006145858426906181,-0.009897145381283945,-0.00170251731563964
2024-05-02,-0.00030663818010823185,0.007992945833216192,-0.004294190767106465,0.0019177127972140884
2024-05-03,-0.02219498694878652,-0.008255888510229181,0.0013079847016481683,-0.007609859296553445
2024-05-06,-0.010094142707927745,0.002007167405733812,0.006778189757088882,-0.0014749338156797576
2024-05-07,-0.012715588039204029,-0.01083639716253415,0.010554710865482653,-0.006246985595782073
2024-05-08,0.012183706411740047,-0.015602721371197004,-0.009472864347200405,0.0
2024-05-09,-0.017218325805192114,-0.023707538594818223,0.008582648461059827,-0.01546911781190452
2024-05-10,0.009540023943340525,0.006932843858268756,-0.010176859994071696,0.0044494691449390444
2024-05-13,-0.0033572108910882026,0.012066151783387324,-0.0010176759317276352,0.0022149680905385605
2024-05-14,0.012386715848007324,0.003916797365439262,0.0008781660111769618,0.005148324587705533
2024-05-15,-0.002675751700564555,-0.01536674427468987,-0.0033340301412342344,-0.0007786004689536163
2024-05-16,0.006407549125266865,0.015119941646313917,0.023522019860535037,0.009157377676264788
2024-05-17,0.007261438264315689,0.0026365712830374033,-0.0062269546962928635,0.0027785403439750667
2024-05-21,0.0002960210860205592,-0.003619924643914252,-0.007027685223188529,0.002802051667603722
2024-05-22,0.01707722870623285,0.0002741896225206819,0.014398854796200844,0.0030516154749500313
2024-05-23,0.017389513638671694,0.022889193573563116,0.012097834694178466,0.01636661960848307
2024-05-24,-0.003903004241625929,0.016481262991837164,-0.004957953423610273,-0.0004593757337192361
2024-05-27,-0.009457830264325784,0.00692073914831437,0.004265918476035857,-0.0010737589261899938
2024-05-28,-0.006854327138920202,0.0018328457919254415,-0.0029222775682548052,-0.0019317094176221072
2024-05-29,-0.010592536700236299,-0.014505066551512291,-0.010974529370111896,-0.008015115627261094
2024-05-30,-0.011053153891567913,0.004342556429610012,-0.016196362306033607,-0.009515599658179275
2024-05-31,0.003895184900022164,0.011024206096186262,0.00532353541464925,0.0018697799732139142
2024-06-03,0.055875967019565875,0.026541770426659284,-0.0007106960936651419,0.03254231769535276
2024-06-04,-0.07485140469382034,-0.05664041458980795,-0.008713349070302412,-0.05929359941641077
2024-06-05,0.016800530945147996,0.04628666314534535,0.02615428887013027,0.033624236760035675
2024-06-06,0.007636796949228142,0.005090807040371015,0.029473531703158917,0.008888049244237806
2024-06-07,0.026788121774310447,0.008751724683893292,0.041670926102698846,0.020539931466807104
2024-06-10,0.0009865011142895508,-0.007658810403847194,-0.022072205959071223,-0.0013289382574128705
2024-06-11,-0.010007397316991185,0.0022417525258939808,-0.00266721023997174,0.0002429314342191624
2024-06-12,0.00456514418370868,0.00597515109447988,-0.007053284010088867,0.002497312914139238
2024-06-13,0.0013155191170037828,0.0041928080220983155,0.005891473000910308,0.0032564994745150067
2024-06-14,0.008394530689067148,0.010216563598352879,-0.0033802890722336443,0.0028505279152657437
2024-06-18,0.0023518619517457484,0.006825808207053807,0.006246161887109025,0.003933450786960613
2024-06-19,-0.015107836072132064,0.031129460112890417,0.008777243022074499,-0.0017786131162043084
2024-06-20,0.010317777671551509,0.006936652144256872,0.0026797085147294286,0.0021687361796223215
2024-06-21,-0.01323205483244827,-0.0021565366338862635,0.011416181419470428,-0.00279629951309035
2024-06-24,-0.008750573559260566,0.0039922509436949305,-0.003621092803378745,0.00156375661610908
2024-06-25,0.008793185758779076,0.023289886713483643,0.009691174247695944,0.007793879853915442
2024-06-26,0.0411752309284259,-0.0057556866277864716,-0.000810604450583674,0.006218040121837909
2024-06-27,0.010914598130828956,-0.0031443069887190367,0.021191653463960236,0.007361040898544724
2024-06-28,0.02276961880408601,-0.007281202321097524,-0.004194796726344152,-0.0014099020825968367
2024-07-01,-0.0033537739776928754,0.01270936588221061,0.015350220306491691,0.005470484349075377
2024-07-02,0.0032208945831146973,0.01489555963571143,0.019015632426233386,-0.0007497161563467802
2024-07-03,-0.0081460837695011,0.021986704460015938,0.0039171998596065905,0.006742306607722792
2024-07-04,0.001030653444264562,-0.023464226522535103,0.01428653219437459,0.0006444070008029268
2024-07-05,0.022264705796238182,-0.045769107202913495,-0.0019386099656750755,0.0008928929498506211
2024-07-08,0.0077268850843073,-0.007736180590102726,0.008619397258684325,-0.00013562113637344275
2024-07-09,-0.006636928858169577,0.0007032014693770794,-0.002708204401272063,0.004631820986013446
2024-07-10,-0.003804414522040611,-0.006354984152985965,-0.005370596057538313,-0.004450911197766749
2024-07-11,-0.002256606012083995,-0.0025829025515787807,0.002699836111125453,-0.0003494426502141934
2024-07-12,0.010169875248472238,0.0004932336746024113,0.03572934690722862,0.007657573644356042
2024-07-15,0.00031314816413607893,-0.0003697047645558893,-0.0027457504174877023,0.003450669707641296
2024-07-16,-0.01313216821093699,-0.0014487047615358017,0.011130373320583198,0.0010697158254551198
2024-07-18,0.006613864970271832,-0.0030560582363557964,0.018539466263566506,0.007632129743428306
2024-07-19,-0.019868638319029297,-0.004644492522152488,0.019851480477393935,-0.010884676251089243
2024-07-22,-0.03502873474372403,0.021931127042678522,0.009983579652721897,-0.0008825762723847497
2024-07-23,-0.008512924756103102,-0.014702725470337574,0.014385492507307474,-0.0012321559717249908
2024-07-24,0.005242276345356123,-0.008866751124292471,-0.0016059994959453094,-0.002677831825905974
2024-07-25,-0.0022063263314091586,0.007823909812235685,-0.00496187655803737,-0.0003031269840456652
2024-07-26,0.011139825692611405,0.000958782823369031,0.029618798193203677,0.01756732976027453
2024-07-29,0.00733918996237426,-0.008095590711742706,-0.004151347121003401,5.03324972633834e-05
2024-07-30,-0.004572140385751489,0.006541787800893095,0.003233385851934445,0.0008536433743000504
2024-07-31,-0.005105223617864252,0.00012375479396675715,-0.004741235442062175,0.00377553501085659
2024-08-01,0.006559719728269409,0.014265875714105425,-0.008376763223371553,0.0023946791656728195
2024-08-02,-0.01054265181437275,0.012417556268290442,-0.016949257207503066,-0.011722935491954689
2024-08-05,-0.03468225539398906,-0.026157961302971322,-0.03805175601100608,-0.02678645789462286
2024-08-06,0.006028527428176833,-0.009005110073006306,-0.0004566059960428026,-0.0026209626510589334
2024-08-07,0.006026438290091196,0.013927037452677649,0.023156862417727186,0.012710162480444431
2024-08-08,-0.010717881823910314,0.011826323314208409,-0.02707005793256889,-0.007428747813561065
2024-08-09,0.017372518396532755,0.004565609587207753,0.015833330112612787,0.010386864037815746
2024-08-12,-0.009275626479931298,0.005999334540197632,0.015050162902552566,-0.0008412844977941925
2024-08-13,0.0020539625708344555,-0.03427510138121703,2.779335800973115e-05,-0.008543146999630324
