Date,Reliance,HDFC Bank,Infosys,NIFTY50
2023-09-18,1209.274658203125,792.83544921875,1386.56005859375,20133.30078125
2023-09-20,1182.3240966796875,761.030517578125,1385.1195068359375,19901.400390625
2023-09-21,1173.7127685546875,755.9932861328125,1395.80810546875,19742.349609375
2023-09-22,1168.823974609375,744.4588623046875,1390.6031494140625,19674.25
2023-09-25,1161.6273193359375,745.1158447265625,1370.1551513671875,19674.55078125
2023-09-26,1162.644775390625,748.352294921875,1357.6075439453125,19664.69921875
2023-09-27,1175.747802734375,743.0960693359375,1363.509521484375,19716.44921875
2023-09-28,1158.4757080078125,741.5630493164062,1337.903076171875,19523.55078125
2023-09-29,1163.8856201171875,742.8284301757812,1334.185302734375,19638.30078125
2023-10-03,1150.5592041015625,733.9464111328125,1332.8375244140625,19528.75
2023-10-04,1148.5738525390625,744.41015625,1342.4573974609375,19436.099609375
2023-10-05,1148.5491943359375,747.4276123046875,1360.2099609375,19545.75
2023-10-06,1150.4847412109375,746.600341796875,1374.3841552734375,19653.5
2023-10-09,1140.6822509765625,737.937255859375,1371.3634033203125,19512.349609375
2023-10-10,1145.719970703125,742.1227416992188,1389.673828125,19689.849609375
2023-10-11,1163.910400390625,749.3013305664062,1388.9766845703125,19811.349609375
2023-10-12,1166.0693359375,754.2899169921875,1362.1153564453125,19794.0
2023-10-13,1166.019775390625,747.4276123046875,1330.1885986328125,19751.05078125
2023-10-16,1163.4140625,744.4345092773438,1332.97705078125,19731.75
2023-10-17,1168.972900390625,750.0800170898438,1340.6915283203125,19811.5
2023-10-18,1153.4627685546875,739.6406860351562,1338.925537109375,19671.099609375
2023-10-19,1144.603271484375,737.3045654296875,1332.5123291015625,19624.69921875
2023-10-20,1141.104248046875,741.125,1326.563720703125,19542.650390625
2023-10-23,1123.2860107421875,732.9730834960938,1309.27587890625,19281.75
2023-10-25,1120.680419921875,728.3252563476562,1289.88134765625,19122.150390625
2023-10-26,1105.07080078125,712.2159423828125,1279.901611328125,18857.25
2023-10-27,1124.5765380859375,715.014404296875,1299.57861328125,19047.25
2023-10-30,1147.7550048828125,722.7770385742188,1296.4716796875,19140.900390625
2023-10-31,1135.5452880859375,718.5914916992188,1288.327880859375,19079.599609375
2023-11-01,1140.2603759765625,717.6181030273438,1274.91162109375,18989.150390625
2023-11-02,1151.57666015625,718.713134765625,1289.9755859375,19133.25
2023-11-03,1151.3284912109375,722.1199951171875,1307.76953125,19230.599609375
2023-11-06,1160.9075927734375,727.351806640625,1321.185791015625,19411.75
2023-11-07,1153.3634033203125,723.8233642578125,1322.127197265625,19406.69921875
2023-11-08,1159.3690185546875,725.9161376953125,1309.60546875,19443.5
2023-11-09,1146.787109375,723.044677734375,1294.3533935546875,19395.30078125
2023-11-10,1148.9461669921875,725.8917236328125,1288.75146484375,19425.349609375
2023-11-13,1148.79736328125,724.5776977539062,1293.176513671875,19443.55078125
2023-11-15,1169.5684814453125,732.1700439453125,1327.96435546875,19675.44921875
2023-11-16,1171.6778564453125,734.0924072265625,1360.3515625,19765.19921875
2023-11-17,1169.121826171875,732.5106811523438,1353.431640625,19731.80078125
2023-11-20,1166.0445556640625,732.559326171875,1352.5372314453125,19694.0
2023-11-21,1180.7109375,738.7645874023438,1354.796630859375,19783.400390625
2023-11-22,1185.3267822265625,736.1365356445312,1372.49658203125,19811.849609375
2023-11-23,1188.9500732421875,740.39501953125,1364.447021484375,19802.0
2023-11-24,1188.1558837890625,745.6512451171875,1353.2904052734375,19794.69921875
2023-11-28,1188.404052734375,743.97216796875,1358.2801513671875,19889.69921875
2023-11-29,1191.5308837890625,758.8161010742188,1374.191162109375,20096.599609375
2023-11-30,1179.9913330078125,758.645751953125,1370.001708984375,20133.150390625
2023-12-01,1188.3544921875,756.9910278320312,1367.3184814453125,20267.900390625
2023-12-04,1201.2093505859375,783.2720336914062,1378.663330078125,20686.80078125
2023-12-05,1209.919921875,790.2315673828125,1368.871826171875,20855.099609375
2023-12-06,1221.5091552734375,792.2271118164062,1388.03125,20937.69921875
2023-12-07,1219.4989013671875,793.5167236328125,1380.1226806640625,20901.150390625
2023-12-08,1218.8536376953125,804.5888671875,1403.89501953125,20969.400390625
2023-12-11,1220.6405029296875,803.5181274414062,1401.400146484375,20997.099609375
2023-12-12,1203.1201171875,795.5364379882812,1389.6787109375,20906.400390625
2023-12-13,1208.03369140625,793.7357788085938,1364.2115478515625,20926.349609375
2023-12-14,1223.0228271484375,803.1044921875,1413.592529296875,21182.69921875
2023-12-15,1238.63232421875,806.2192993164062,1486.0396728515625,21456.650390625
2023-12-18,1251.239013671875,805.8055419921875,1472.811767578125,21418.650390625
2023-12-19,1269.6527099609375,804.44287109375,1467.1158447265625,21453.099609375
2023-12-20,1254.2913818359375,806.438232421875,1446.497314453125,21150.150390625
2023-12-21,1271.8614501953125,820.8927612304688,1446.1207275390625,21255.05078125
2023-12-22,1273.102294921875,813.1788330078125,1471.44677734375,21349.400390625
2023-12-26,1279.554443359375,818.824462890625,1453.6055908203125,21441.349609375
2023-12-27,1283.9222412109375,828.9718627929688,1475.4010009765625,21654.75
2023-12-28,1293.2034912109375,829.9208374023438,1471.211181640625,21778.69921875
2023-12-29,1282.97900390625,831.8676147460938,1452.6170654296875,21731.400390625
2024-01-01,1285.609619140625,826.4410400390625,1460.572509765625,21741.900390625
2024-01-02,1296.255859375,826.927734375,1444.6142578125,21665.80078125
2024-01-03,1282.16015625,814.1765747070312,1402.8123779296875,21517.349609375
2024-01-04,1288.7860107421875,822.91259765625,1424.18408203125,21658.599609375
2024-01-05,1294.2705078125,818.7027587890625,1442.8726806640625,21710.80078125
2024-01-08,1284.1702880859375,809.577392578125,1433.6932373046875,21513.0
2024-01-09,1280.7705078125,803.2747802734375,1439.812744140625,21544.849609375
2024-01-10,1315.3148193359375,805.9271850585938,1430.9627685546875,21618.69921875
2024-01-11,1349.9088134765625,802.5447998046875,1406.7667236328125,21647.19921875
2024-01-12,1360.6541748046875,798.7485961914062,1518.3797607421875,21894.55078125
2024-01-15,1383.88232421875,814.1278686523438,1555.4271240234375,22097.44921875
2024-01-16,1364.5255126953125,817.2183837890625,1536.0797119140625,22032.30078125
2024-01-17,1351.5712890625,748.279296875,1544.223388671875,21571.94921875
2024-01-18,1357.8995361328125,723.2880249023438,1546.4830322265625,21462.25
2024-01-19,1357.4031982421875,715.744384765625,1562.1116943359375,21622.400390625
2024-01-23,1318.8138427734375,694.6708374023438,1546.0594482421875,21238.80078125
2024-01-24,1334.00146484375,708.5657348632812,1577.36376953125,21453.94921875
2024-01-25,1343.1337890625,698.3453979492188,1571.4322509765625,21352.599609375
2024-01-29,1437.4111328125,707.9574584960938,1559.6636962890625,21737.599609375
2024-01-30,1397.2830810546875,702.9202270507812,1554.8150634765625,21522.099609375
2024-01-31,1416.1435546875,711.80224609375,1563.712158203125,21725.69921875
2024-02-01,1416.1683349609375,713.651611328125,1560.087646484375,21697.44921875
2024-02-02,1446.9901123046875,703.820556640625,1594.263427734375,21853.80078125
2024-02-05,1428.452392578125,703.1878662109375,1588.4732666015625,21771.69921875
2024-02-06,1417.309814453125,702.8228149414062,1628.2509765625,21929.400390625
2024-02-07,1431.554443359375,695.9362182617188,1594.639892578125,21930.5
2024-02-08,1439.4708251953125,682.844482421875,1593.0865478515625,21717.94921875
2024-02-09,1450.0177001953125,683.1121215820312,1571.6676025390625,21782.5
2024-02-12,1441.679443359375,676.4932250976562,1581.7886962890625,21616.05078125
2024-02-13,1454.3358154296875,678.6588745117188,1585.9783935546875,21743.25
2024-02-14,1470.4912109375,673.597412109375,1568.7020263671875,21840.05078125
2024-02-15,1459.7952880859375,688.197998046875,1578.2581787109375,21910.75
2024-02-16,1449.843994140625,691.0451049804688,1602.07763671875,22040.69921875
2024-02-19,1463.17041015625,689.682373046875,1600.2889404296875,22122.25
2024-02-20,1460.2174072265625,707.787109375,1586.6373291015625,22196.94921875
2024-02-21,1456.916748046875,700.4137573242188,1558.6751708984375,22055.05078125
2024-02-22,1470.8634033203125,690.8748168945312,1582.9656982421875,22217.44921875
2024-02-23,1482.6512451171875,691.3858032226562,1578.7288818359375,22212.69921875
2024-02-26,1476.3974609375,692.213134765625,1563.0059814453125,22122.05078125
2024-02-27,1474.73486328125,691.1668090820312,1566.254150390625,22198.349609375
2024-02-28,1444.930419921875,685.9348754882812,1573.4566650390625,21951.150390625
2024-02-29,1450.0675048828125,683.0147705078125,1575.951416015625,21982.80078125
2024-03-01,1481.1622314453125,696.3256225585938,1557.875,22338.75
2024-03-04,1496.3250732421875,697.274658203125,1541.39892578125,22405.599609375
2024-03-05,1489.1778564453125,701.2410888671875,1512.4954833984375,22356.30078125
2024-03-06,1491.9573974609375,702.0928344726562,1522.8988037109375,22474.05078125
2024-03-07,1468.059326171875,703.7962646484375,1521.8631591796875,22493.55078125
2024-03-11,1455.82470703125,694.889892578125,1506.940673828125,22332.650390625
2024-03-12,1464.5850830078125,710.3421630859375,1518.56787109375,22335.69921875
2024-03-13,1421.6527099609375,710.755859375,1517.108642578125,21997.69921875
2024-03-14,1420.9578857421875,708.3466796875,1556.556884765625,22146.650390625
2024-03-15,1407.80517578125,706.9840698242188,1538.3863525390625,22023.349609375
2024-03-18,1428.8990478515625,703.7719116210938,1508.8707275390625,22055.69921875
2024-03-19,1414.778564453125,705.3779907226562,1470.0814208984375,21817.44921875
2024-03-20,1433.142578125,696.4716796875,1463.9619140625,21839.099609375
2024-03-21,1440.3145751953125,703.6258544921875,1463.7264404296875,22011.94921875
2024-03-22,1444.3348388671875,702.2144775390625,1420.559326171875,22096.75
2024-03-26,1430.983642578125,693.7218627929688,1405.307373046875,22004.69921875
2024-03-27,1481.8819580078125,701.1680908203125,1397.022216796875,22123.650390625
2024-03-28,1474.933349609375,704.6723022460938,1410.391357421875,22326.900390625
2024-04-01,1473.8663330078125,715.67138671875,1407.9434814453125,22462.0
2024-04-02,1476.025146484375,720.367919921875,1396.080810546875,22453.30078125
2024-04-03,1460.7880859375,721.414306640625,1394.009521484375,22434.650390625
2024-04-04,1452.1768798828125,743.4611206054688,1399.7054443359375,22514.650390625
2024-04-05,1449.3724365234375,754.1439208984375,1392.55029296875,22513.69921875
2024-04-08,1475.057373046875,752.7081909179688,1390.29052734375,22666.30078125
2024-04-09,1452.896484375,753.6572265625,1407.378662109375,22642.75
2024-04-10,1468.7044677734375,747.7196655273438,1418.62939453125,22753.80078125
2024-04-12,1456.3707275390625,739.2512817382812,1397.86962890625,22519.400390625
2024-04-15,1454.062744140625,727.4490966796875,1382.2410888671875,22272.5
2024-04-16,1454.9810791015625,734.5304565429688,1331.6832275390625,22147.900390625
2024-04-18,1453.56640625,727.4490966796875,1336.202392578125,21995.849609375
2024-04-19,1459.323974609375,745.2619018554688,1328.67041015625,22147.0
2024-04-22,1468.9774169921875,735.9661254882812,1348.9124755859375,22336.400390625
2024-04-23,1448.603271484375,733.7274169921875,1357.997802734375,22368.0
2024-04-24,1439.5205078125,735.7227783203125,1347.029541015625,22402.400390625
2024-04-25,1449.2484130859375,735.260498046875,1354.2786865234375,22570.349609375
2024-04-26,1441.878173828125,734.7981567382812,1346.55859375,22419.94921875
2024-04-29,1454.2613525390625,744.3858642578125,1350.79541015625,22643.400390625
2024-04-30,1456.2218017578125,739.8109741210938,1337.4263916015625,22604.849609375
2024-05-02,1455.7752685546875,745.7242431640625,1331.6832275390625,22648.19921875
2024-05-03,1423.46435546875,739.567626953125,1333.425048828125,22475.849609375
2024-05-06,1409.095703125,741.0520629882812,1342.4632568359375,22442.69921875
2024-05-07,1391.17822265625,733.021728515625,1356.632568359375,22302.5
2024-05-08,1408.1279296875,721.5845947265625,1343.7813720703125,22302.5
2024-05-09,1383.88232421875,704.4776000976562,1355.3145751953125,21957.5
2024-05-10,1397.0845947265625,709.3616333007812,1341.521728515625,22055.19921875
2024-05-13,1392.394287109375,717.9208984375,1340.156494140625,22104.05078125
2024-05-14,1409.6414794921875,720.7328491210938,1341.3333740234375,22217.849609375
2024-05-15,1405.86962890625,709.6575317382812,1336.861328125,22200.55078125
2024-05-16,1414.8778076171875,720.3875122070312,1368.3070068359375,22403.849609375
2024-05-17,1425.15185546875,722.286865234375,1359.78662109375,22466.099609375
2024-05-21,1425.57373046875,719.6722412109375,1350.23046875,22529.05078125
2024-05-22,1449.9185791015625,719.8695678710938,1369.6722412109375,22597.80078125
2024-05-23,1475.1319580078125,736.3468017578125,1386.2423095703125,22967.650390625
2024-05-24,1469.37451171875,748.4827270507812,1379.369384765625,22957.099609375
2024-05-27,1455.4774169921875,753.6627807617188,1385.253662109375,22932.44921875
2024-05-28,1445.5010986328125,755.0441284179688,1381.20556640625,22888.150390625
2024-05-29,1430.1895751953125,744.0921630859375,1366.0474853515625,22704.69921875
2024-05-30,1414.3814697265625,747.3234252929688,1343.9224853515625,22488.650390625
2024-05-31,1419.8907470703125,755.5620727539062,1351.076904296875,22530.69921875
2024-06-03,1499.228515625,775.6160278320312,1350.11669921875,23263.900390625
2024-06-04,1387.0091552734375,731.684814453125,1338.3526611328125,21884.5
2024-06-05,1410.3116455078125,765.5520629882812,1373.3563232421875,22620.349609375
2024-06-06,1421.0819091796875,769.4493408203125,1413.833984375,22821.400390625
2024-06-07,1459.1500244140625,776.183349609375,1472.749755859375,23290.150390625
2024-06-10,1460.5894775390625,770.2387084960938,1440.242919921875,23259.19921875
2024-06-11,1445.9727783203125,771.9653930664062,1436.4014892578125,23264.849609375
2024-06-12,1452.5738525390625,776.5780029296875,1426.2701416015625,23322.94921875
2024-06-13,1454.4847412109375,779.8340454101562,1434.6729736328125,23398.900390625
2024-06-14,1466.6944580078125,787.80126953125,1429.8233642578125,23465.599609375
2024-06-18,1470.1439208984375,793.1786499023438,1438.7542724609375,23557.900390625
2024-06-19,1447.9332275390625,817.869873046875,1451.382568359375,23516.0
2024-06-20,1462.8726806640625,823.5431518554688,1455.2718505859375,23567.0
2024-06-21,1443.515869140625,821.7671508789062,1471.885498046875,23501.099609375
2024-06-24,1430.88427734375,825.0478515625,1466.5556640625,23537.849609375
2024-06-25,1443.46630859375,844.2631225585938,1480.768310546875,23721.30078125
2024-06-26,1502.9013671875,839.40380859375,1479.5679931640625,23868.80078125
2024-06-27,1519.304931640625,836.7644653320312,1510.9224853515625,24044.5
2024-06-28,1553.89892578125,830.6718139648438,1504.58447265625,24010.599609375
2024-07-01,1548.6875,841.2291259765625,1527.68017578125,24141.94921875
2024-07-02,1553.6756591796875,853.7597045898438,1556.72998046875,24123.849609375
2024-07-03,1541.019287109375,872.5310668945312,1562.8280029296875,24286.5
2024-07-04,1542.6075439453125,852.0578002929688,1585.1553955078125,24302.150390625
2024-07-05,1576.9532470703125,813.0598754882812,1582.0823974609375,24323.849609375
2024-07-08,1589.13818359375,806.7698974609375,1595.718994140625,24320.55078125
2024-07-09,1578.5911865234375,807.3372192382812,1591.3974609375,24433.19921875
2024-07-10,1572.5855712890625,802.2066040039062,1582.8507080078125,24324.44921875
2024-07-11,1569.036865234375,800.1345825195312,1587.1241455078125,24315.94921875
2024-07-12,1584.9937744140625,800.5292358398438,1643.8310546875,24502.150390625
2024-07-15,1585.4901123046875,800.2332763671875,1639.3175048828125,24586.69921875
2024-07-16,1564.669189453125,799.073974609375,1657.563720703125,24613.0
2024-07-18,1575.0177001953125,796.6319580078125,1688.2940673828125,24800.849609375
2024-07-19,1543.7242431640625,792.9320068359375,1721.8092041015625,24530.900390625
2024-07-22,1489.6495361328125,810.3218994140625,1738.9990234375,24509.25
2024-07-23,1476.96826171875,798.407958984375,1764.015380859375,24479.05078125
2024-07-24,1484.7109375,791.3286743164062,1761.182373046875,24413.5
2024-07-25,1481.4351806640625,797.5199584960938,1752.443603515625,24406.099609375
2024-07-26,1497.9381103515625,798.2846069335938,1804.348876953125,24834.849609375
2024-07-29,1508.9317626953125,791.822021484375,1796.8583984375,24836.099609375
2024-07-30,1502.03271484375,797.001953125,1802.6683349609375,24857.30078125
2024-07-31,1494.364501953125,797.1005859375,1794.1214599609375,24951.150390625
2024-08-01,1504.1671142578125,808.471923828125,1779.092529296875,25010.900390625
2024-08-02,1488.3092041015625,818.5111694335938,1748.938232421875,24717.69921875
2024-08-05,1436.6912841796875,797.1005859375,1682.3880615234375,24055.599609375
2024-08-06,1445.3524169921875,789.922607421875,1681.619873046875,23992.55078125
2024-08-07,1454.062744140625,800.9238891601562,1720.5609130859375,24297.5
2024-08-08,1438.478271484375,810.3958740234375,1673.9852294921875,24117.0
2024-08-09,1463.46826171875,814.0958251953125,1700.489990234375,24367.5
2024-08-12,1449.8936767578125,818.9798583984375,1726.0826416015625,24347.0
2024-08-13,1452.8717041015625,790.9092407226562,1726.130615234375,24139.0
2024-08-14,1451.1097412109375,793.1786499023438,1750.9071044921875,24143.75
2024-08-16,1467.339599609375,805.1666259765625,1785.1904296875,24541.150390625
2024-08-19,1482.4791259765625,804.895263671875,1790.8084716796875,24572.650390625
2024-08-20,1489.9990234375,807.9292602539062,1797.9146728515625,24698.849609375
2024-08-21,1492.7132568359375,802.0586547851562,1798.394775390625,24770.19921875
2024-08-22,1492.1654052734375,804.77197265625,1805.6453857421875,24811.5
2024-08-23,1494.008056640625,801.6885986328125,1788.2154541015625,24823.150390625
2024-08-26,1506.5828857421875,809.0392456054688,1801.7080078125,25010.599609375
2024-08-27,1494.481201171875,807.9539184570312,1824.707763671875,25017.75
2024-08-28,1492.33984375,807.6332397460938,1862.1602783203125,25052.349609375
2024-08-29,1514.874755859375,808.3485717773438,1856.638427734375,25151.94921875
2024-08-30,1503.6197509765625,807.5346069335938,1866.5777587890625,25235.900390625
2024-09-02,1510.2183837890625,802.6258544921875,1886.552490234375,25278.69921875
2024-09-03,1503.1217041015625,807.756591796875,1864.22509765625,25279.849609375
2024-09-04,1508.525146484375,809.951904296875,1846.1708984375,25198.69921875
2024-09-05,1487.035888671875,811.7525024414062,1856.4464111328125,25145.099609375
2024-09-06,1458.997802734375,807.5592041015625,1826.3883056640625,24852.150390625
2024-09-09,1456.63232421875,812.2705688476562,1819.4739990234375,24936.400390625
2024-09-10,1455.7110595703125,814.1698608398438,1836.4237060546875,25041.099609375
2024-09-11,1445.7259521484375,810.9879150390625,1834.3590087890625,24918.44921875
2024-09-12,1473.913330078125,822.1865234375,1873.0599365234375,25388.900390625
2024-09-13,1466.766845703125,821.8658447265625,1866.9619140625,25356.5
2024-09-16,1465.4969482421875,824.3324584960938,1872.867919921875,25383.75
2024-09-17,1466.4432373046875,823.2718505859375,1875.07666015625,25418.55078125
2024-09-18,1457.6282958984375,836.0984497070312,1817.0731201171875,25377.55078125
2024-09-19,1463.82861328125,842.8571166992188,1819.0418701171875,25415.80078125
2024-09-20,1480.0140380859375,858.989013671875,1830.1336669921875,25790.94921875
2024-09-23,1487.434326171875,868.1651000976562,1821.2025146484375,25939.05078125
2024-09-24,1483.4501953125,872.2350463867188,1823.2672119140625,25940.400390625
2024-09-25,1488.0069580078125,877.686279296875,1820.0982666015625,26004.150390625
2024-09-26,1491.9910888671875,879.8323364257812,1824.8519287109375,26216.05078125
2024-09-27,1520.1038818359375,864.6376953125,1831.0938720703125,26178.94921875
2024-09-30,1470.701171875,854.47509765625,1801.179931640625,25810.849609375
2024-10-01,1458.997802734375,851.5890502929688,1828.7890625,25796.900390625
2024-10-03,1401.3780517578125,829.7838134765625,1818.2735595703125,25250.099609375
2024-10-04,1381.0093994140625,817.771240234375,1842.04150390625,25014.599609375
2024-10-07,1365.272216796875,798.1119384765625,1857.55078125,24795.75
2024-10-08,1391.791259765625,814.5152587890625,1871.2353515625,25013.150390625
2024-10-09,1369.1318359375,805.6845703125,1875.2686767578125,24981.94921875
2024-10-10,1365.595947265625,820.114501953125,1842.85791015625,24998.44921875
2024-10-11,1366.6417236328125,814.4905395507812,1858.319091796875,24964.25
2024-10-14,1367.0650634765625,832.7931518554688,1881.1746826171875,25127.94921875
2024-10-15,1338.678466796875,830.81982421875,1881.558837890625,25057.349609375
2024-10-16,1348.6884765625,838.565185546875,1843.914306640625,24971.30078125
2024-10-17,1351.0291748046875,825.4178466796875,1890.0096435546875,24749.849609375
2024-10-18,1353.8927001953125,829.7098388671875,1805.0211181640625,24854.05078125
2024-10-21,1363.7532958984375,852.8223876953125,1779.2364501953125,24781.099609375
2024-10-22,1338.006103515625,845.841796875,1778.1319580078125,24472.099609375
2024-10-23,1333.2003173828125,856.3251342773438,1799.0672607421875,24435.5
2024-10-24,1334.4703369140625,863.15771484375,1789.4158935546875,24399.400390625
2024-10-25,1322.5677490234375,860.0744018554688,1788.1676025390625,24180.80078125
2024-10-28,1329.0418701171875,855.5357055664062,1791.336669921875,24339.150390625
2024-10-29,1334.66943359375,864.2430419921875,1786.4317626953125,24466.849609375
2024-10-30,1338.553955078125,855.7330322265625,1750.301025390625,24340.849609375
2024-10-31,1326.7510986328125,856.2757568359375,1706.740234375,24205.349609375
2024-11-01,1333.3248291015625,857.0650634765625,1710.236572265625,24304.349609375
2024-11-04,1296.9700927734375,845.6197509765625,1712.9561767578125,23995.349609375
2024-11-05,1300.1075439453125,867.2030029296875,1703.7777099609375,24213.30078125
2024-11-06,1320.0777587890625,865.9203491210938,1771.2801513671875,24484.05078125
2024-11-07,1300.4561767578125,861.62841796875,1751.2237548828125,24199.349609375
2024-11-08,1278.6431884765625,865.525634765625,1777.3504638671875,24148.19921875
